issue_id,bug_type,subsystems,dirctories,files,num_developer,num_unique_change,add_line,delete_line,churns,OpenToLastCommit_min,OpenToResolved_min,OpenToLastCommit_Days,OpenToResolved_Days,OpenToLastCommit_Hour,OpenToResolved_Hour
2202,Breakage,2,4,11,36,60,305,112,417,1881,112897,1,78,31.35,1881.6166666667
2203,Normal,1,2,8,18,25,389,2,391,55,3338,0,2,0.9166666667,55.6333333333
2220,Normal,1,8,17,17,13,6617,4906,11523,6,385,0,0,0.1,6.4166666667
2242,Normal,1,1,1,18,4,19,2,21,0,26,0,0,0,0.4333333333
2245,Surprising,1,1,1,18,3,14,11,25,285,17141,0,11,4.75,285.6833333333
2259,Surprising,1,1,1,17,6,0,1,1,3,203,0,0,0.05,3.3833333333
2272,Surprising,2,2,5,19,2,88,0,88,12,734,0,0,0.2,12.2333333333
2276,Normal,1,1,1,18,22,4,0,4,17,1076,0,0,0.2833333333,17.9333333333
2277,Surprising,1,2,2,18,69,18,21,39,15,941,0,0,0.25,15.6833333333
2277,Dormant,1,2,2,18,69,18,21,39,15,941,0,0,0.25,15.6833333333
2301,Normal,1,1,1,17,4,1,1,2,2,163,0,0,0.0333333333,2.7166666667
2305,Dormant,1,2,3,19,4,9,2,11,4,245,0,0,0.0666666667,4.0833333333
2309,Surprising,1,1,1,18,3,1,1,2,2,145,0,0,0.0333333333,2.4166666667
2310,Surprising,1,1,1,18,9,5,0,5,5,325,0,0,0.0833333333,5.4166666667
2313,Surprising,1,1,1,18,26,2,2,4,333,19983,0,13,5.55,333.05
2316,Normal,1,1,1,18,32,1,1,2,1616,96997,1,67,26.9333333333,1616.6166666667
2325,Surprising,1,1,7,18,62,40,35,75,0,61,0,0,0,1.0166666667
2328,Surprising,1,1,3,17,4,107,0,107,105,7066,0,4,1.75,117.7666666667
2334,Surprising,1,2,3,19,2,175,104,279,258,15540,0,10,4.3,259
2381,Normal,1,1,1,17,9,14,0,14,14,860,0,0,0.2333333333,14.3333333333
2384,Performance,2,2,3,35,18,26,6,32,10,650,0,0,0.1666666667,10.8333333333
2386,Dormant,3,3,3,18,8,56,57,113,1603,96219,1,66,26.7166666667,1603.65
2386,Performance,3,3,3,18,8,56,57,113,1603,96219,1,66,26.7166666667,1603.65
2391,Normal,1,1,1,1,3,1,1,2,13,793,0,0,0.2166666667,13.2166666667
2392,Normal,1,1,1,18,6,13,0,13,7,469,0,0,0.1166666667,7.8166666667
2394,Dormant,1,1,1,17,2,1,1,2,0,55,0,0,0,0.9166666667
2396,Normal,1,1,1,18,5,2,11,13,1552,93141,1,64,25.8666666667,1552.35
2404,Normal,1,1,1,18,3,1,2,3,901,54071,0,37,15.0166666667,901.1833333333
2422,Surprising,1,1,2,18,10,9,53,62,2,156,0,0,0.0333333333,2.6
2423,Surprising,1,1,1,17,2,142,140,282,2,140,0,0,0.0333333333,2.3333333333
2424,Surprising,2,2,2,19,34,2,0,2,5178,310708,3,215,86.3,5178.4666666667
2426,Surprising,1,1,1,19,3,1,0,1,957,57450,0,39,15.95,957.5
2433,Surprising,1,1,1,18,20,12,0,12,548,32921,0,22,9.1333333333,548.6833333333
2434,Normal,2,2,2,36,7,5,1,6,688,41454,0,28,11.4666666667,690.9
2453,Surprising,1,2,4,19,21,122,5,127,1227,19022,0,13,20.45,317.0333333333
2466,Normal,1,1,1,19,9,18,8,26,35,2111,0,1,0.5833333333,35.1833333333
2477,Normal,1,1,1,19,10,13,0,13,104,6282,0,4,1.7333333333,104.7
2505,Normal,1,1,1,18,6,1,2,3,60,3613,0,2,1,60.2166666667
2506,Surprising,1,2,4,19,12,115,33,148,10,631,0,0,0.1666666667,10.5166666667
2506,Breakage,1,2,4,19,12,115,33,148,10,631,0,0,0.1666666667,10.5166666667
2508,Normal,1,1,1,18,3,6,0,6,33,2014,0,1,0.55,33.5666666667
2520,Normal,1,1,1,17,2,1,3,4,85,5155,0,3,1.4166666667,85.9166666667
2530,Normal,1,1,1,17,6,3,2,5,15,911,0,0,0.25,15.1833333333
